game_id,turn,north_view,south_view,east_view,west_view,action,reward
20250419_081616_3196,3,SS00G000W,0W,000000W,000W,south,-1
20250419_081616_3196,4,SS000G000W,W,000000W,000W,south,-1000
20250419_081617_6342,0,000W,000000W,SS000W,0000W,north,-1
20250419_081617_6342,1,00W,S000000W,00000W,0000W,south,-1
20250419_081617_6342,2,0W,SS000000W,00RG0W,0000W,west,-1
20250419_081617_6342,3,0W,00000000W,S00RG0W,000W,west,-1
20250419_081617_6342,4,0W,00000000W,SS00RG0W,00W,west,-1
20250419_081617_6342,5,0W,00000G00W,SS000RG0W,0W,west,-1
20250419_081617_6342,6,0W,00000000W,SS0000RG0W,W,west,-1000
20250419_081618_4054,0,00000W,0000W,SS000000W,0W,north,-1
20250419_081618_4054,1,0000W,S0000W,00000R00W,0W,west,-1
20250419_081618_4054,2,0000W,00000W,S00000R00W,W,west,-1000
20250419_081619_3465,0,0000W,00R00W,SS000000W,0W,south,-1
20250419_081619_3465,1,S0000W,0R00W,00000000W,0W,west,-1
20250419_081619_3465,2,00000W,0000W,S00000000W,W,north,-1
20250419_081619_3465,3,0000W,S0000W,000000000W,W,west,-1000
20250419_081619_7675,0,000000W,000W,SS0000W,000W,north,-1
20250419_081619_7675,1,00000W,S000W,0G0000W,0G0W,south,-1
20250419_081619_7675,2,0000W,SS000W,000000W,000W,north,-1
20250419_081619_7675,3,000W,SS0000W,000000W,000W,south,-1
20250419_081619_7675,4,00W,SS00000W,000000W,000W,south,-1
20250419_081619_7675,5,0W,SS000000W,000000W,000W,south,-1
20250419_081619_7675,6,W,SS0000000W,000000W,000W,south,-1000
20250419_081621_1900,0,000W,000000W,SS0000W,000W,south,-1
20250419_081621_1900,1,S000W,00000W,000G00W,000W,south,-1
20250419_081621_1900,2,SS000W,0000W,000000W,000W,south,-1
20250419_081621_1900,3,SS0000W,000W,R00000W,000W,south,-1
20250419_081621_1900,4,SS00000W,00W,0G0000W,000W,south,-1
20250419_081621_1900,5,SS000000W,0W,000000W,000W,south,-1
20250419_081621_1900,6,SS0000000W,W,000000W,000W,south,-1000
20250419_081622_7710,0,00000W,0000W,000W,SS0000W,north,-1
20250419_081622_7710,1,0000W,S0000W,000W,000000W,south,-1
20250419_081622_7710,2,000W,SS0000W,0G0W,000000W,south,-1
20250419_081622_7710,3,00W,SS00000W,000W,000000W,south,-1
20250419_081622_7710,4,0W,SS000000W,00GW,0000R0W,west,-1
20250419_081622_7710,5,0W,00000000W,S00GW,000R0W,west,-1
20250419_081622_7710,6,0W,00000000W,SS00GW,00R0W,west,-1
20250419_081622_7710,7,0W,00000000W,SS000GW,0R0W,west,-1
20250419_081622_7710,8,0W,00000000W,SS0000GW,R0W,west,-100
20250419_081622_7710,9,0W,00000000W,SS00000GW,0W,south,-1
20250419_081622_7710,10,S0W,0000000W,00000000W,0W,south,-1
20250419_081622_7710,11,S00W,000000W,000000G0W,0W,west,-1
20250419_081622_7710,12,000W,000000W,S000000G0W,W,west,-1000
20250419_081625_2580,0,0000W,00000W,0G0W,SS0000W,south,-1
20250419_081625_2580,1,S0000W,0000W,000W,000000W,west,-1
20250419_081625_2580,2,00000W,0000W,S000W,00000W,west,-1
20250419_081625_2580,3,00000W,G000W,SS000W,0000W,north,-1
20250419_081625_2580,4,0000W,SG000W,000G0W,0000W,south,-1
20250419_081625_2580,5,000W,SSG000W,00000W,0000W,south,-1
20250419_081625_2580,6,00W,SS0G000W,00000W,0000W,south,-1
20250419_081625_2580,7,0W,SS00G000W,00000W,0000W,south,-1
20250419_081625_2580,8,W,SS000G000W,00000W,0000W,west,-1
20250419_081625_2580,9,W,000000000W,S00000W,000W,west,-1
20250419_081625_2580,10,W,000000000W,SS00000W,00W,south,-1
20250419_081625_2580,11,SW,00000000W,0000000W,00W,west,-1
20250419_081625_2580,12,0W,00000000W,S0000000W,0W,south,-1
20250419_081625_2580,13,S0W,0000000W,00000000W,0W,west,-1
20250419_081625_2580,14,00W,0000000W,S00000000W,W,west,-1000
20250419_081628_4375,0,000W,SS0000W,000000W,000W,west,-1
20250419_081628_4375,1,000W,0G0000W,S000000W,00W,south,-1
20250419_081628_4375,2,S000W,G0000W,0000000W,00W,south,500
20250419_081628_4375,3,SS000W,0000W,0000000W,00W,south,-1
20250419_081628_4375,4,SSS000W,000W,000R000W,G0W,north,-1
20250419_081628_4375,5,SSS0000W,00W,0000000W,00W,west,-1
20250419_081628_4375,6,G000000W,00W,S0000000W,0W,south,-1
20250419_081628_4375,7,SG000000W,0W,00000G00W,0W,south,-1
20250419_081628_4375,8,SSG000000W,W,00000000W,0W,south,-1000
20250419_081630_2553,0,000000W,000W,00W,SS00000W,south,-1
20250419_081630_2553,1,S000000W,00W,00W,000000GW,south,-1
20250419_081630_2553,2,SS000000W,0W,00W,0000000W,south,-1
20250419_081630_2553,3,SS0000000W,W,00W,0000000W,south,-1000
20250419_081630_6552,0,0000W,00000W,SS00000W,00W,south,-1
20250419_081630_6552,1,S0000W,0000W,0000000W,00W,west,-1
20250419_081630_6552,2,00000W,0000W,S0000000W,0W,west,-1
20250419_081630_6552,3,00000W,00G0W,SS0000000W,W,south,-1
20250419_081630_6552,4,S00000W,0G0W,000000000W,W,south,-1
20250419_081630_6552,5,SS00000W,G0W,000000000W,W,south,500
20250419_081630_6552,6,SS000000W,0W,000000000W,W,south,-1
20250419_081630_6552,7,SSS000000W,W,000G00000W,W,south,-1000
20250419_081632_4443,0,000W,000000W,0000W,SS000W,west,-1
20250419_081632_4443,1,000W,0G0000W,S0000W,0000W,south,-1
20250419_081632_4443,2,S000W,G0000W,00000W,0000W,north,500
20250419_081632_4443,3,SS000W,0000W,00000W,0000W,west,-1
20250419_081632_4443,4,00000W,0000W,S00000W,000W,south,-1
20250419_081632_4443,5,S00000W,000W,000000W,00GW,south,-1
20250419_081632_4443,6,SS00000W,00W,000000W,000W,south,-1
20250419_081632_4443,7,SSS00000W,0W,00G00RW,000W,south,-1
20250419_081632_4443,8,SSS000000W,W,000000W,000W,south,-1000
20250419_081634_7355,0,0W,SS0G0000W,00000W,0000W,south,-1
20250419_081634_7355,1,S0W,00G0000W,0000GW,R000W,west,-100
20250419_081634_7355,2,00W,0000000W,S0000GW,000W,west,-1
20250419_081634_7355,3,00W,0000000W,S00000GW,00W,south,-1
20250419_081634_7355,4,S00W,000000W,0000000W,00W,west,-1
20250419_081634_7355,5,000W,000000W,S0000000W,0W,south,-1
20250419_081634_7355,6,S000W,00000W,00000000W,0W,west,-1
20250419_081634_7355,7,0000W,00000W,S00000000W,W,west,-1000
20250419_081635_4370,0,00W,SS00000W,00G00W,0000W,south,-1
20250419_081635_4370,1,S00W,000000W,00000W,0000W,west,-1
20250419_081635_4370,2,000W,000000W,S00000W,000W,south,-1
20250419_081635_4370,3,S000W,00000W,000000W,000W,west,-1
20250419_081635_4370,4,0000W,00000W,S000000W,00W,south,-1
20250419_081635_4370,5,S0000W,0000W,0000000W,00W,west,-1
20250419_081635_4370,6,00000W,0000W,S0000000W,0W,south,-1
20250419_081635_4370,7,S00000W,000W,000000G0W,0W,west,-1
20250419_081635_4370,8,000000W,000W,S000000G0W,W,west,-1000
20250419_081637_1760,0,0000W,00000W,00W,SS00R00W,west,-1
20250419_081637_1760,1,0000W,00000W,S00W,000R00W,west,-1
20250419_081637_1760,2,0000W,00000W,SS00W,00R00W,west,-1
20250419_081637_1760,3,0000W,00G0GW,SS000W,0R00W,south,-1
20250419_081637_1760,4,S0000W,0G0GW,00000W,0000W,south,-1
20250419_081637_1760,5,SS0000W,G0GW,00000W,0000W,south,500
20250419_081637_1760,6,SS00000W,0GW,00000W,0000W,south,-1
20250419_081637_1760,7,SSS00000W,GW,00000W,0000W,south,500
20250419_081637_1760,8,SSS000000W,W,00000W,0G00W,south,-1000
20250419_081639_6904,0,0000W,00000W,SS000000W,0W,south,-1
20250419_081639_6904,1,S0000W,0000W,00000000W,0W,west,-1
20250419_081639_6904,2,00000W,0000W,S00000000W,W,west,-1000
20250419_081639_4711,0,000W,000000W,0W,SS000000W,south,-1
20250419_081639_4711,1,S000W,00000W,0W,00000000W,west,-1
20250419_081639_4711,2,0000W,00000W,S0W,0000000W,west,-1
20250419_081639_4711,3,0000W,00000W,SS0W,000000W,west,-1
20250419_081639_4711,4,00G0W,00000W,SS00W,00000W,west,-1
20250419_081639_4711,5,0000W,00000W,SS000W,0000W,west,-1
20250419_081639_4711,6,0000W,00000W,SS0000W,000W,south,-1
20250419_081639_4711,7,S0000W,0000W,000000W,000W,west,-1
20250419_081639_4711,8,0000GW,0000W,S000000W,00W,north,-1
20250419_081639_4711,9,000GW,S0000W,0000000W,00W,south,-1
20250419_081639_4711,10,00GW,SS0000W,0000000W,00W,south,-1
20250419_081639_4711,11,0GW,SS00000W,000000RW,00W,west,-1
20250419_081639_4711,12,00W,0000000W,S000000RW,0W,west,-1
20250419_081639_4711,13,00W,0000000W,SS000000RW,W,west,-1000
20250419_081642_3811,0,000W,0G0000W,SS000000W,0W,south,-1
20250419_081642_3811,1,S000W,G0000W,00000000W,0W,south,500
20250419_081642_3811,2,SS000W,0000W,00000000W,0W,west,-1
20250419_081642_3811,3,00000W,0000W,S00000000W,W,west,-1000
20250419_081643_4277,0,0W,SS000000W,0000W,0R000W,west,-1
20250419_081643_4277,1,0W,00000000W,S0000W,R000W,west,-100
20250419_081643_4277,2,0W,00000000W,SS0000W,000W,south,-1
20250419_081643_4277,3,S0W,0000000W,000000W,000W,west,-1
20250419_081643_4277,4,00W,0000000W,S000000W,00W,south,-1
20250419_081643_4277,5,S00W,000000W,000000RW,00W,west,-1
20250419_081643_4277,6,000W,000000W,S000000RW,0W,west,-1
20250419_081643_4277,7,000W,000000W,S0000000RW,W,west,-1000
20250419_081644_9958,0,000W,000000W,SS000W,0000W,south,-1
20250419_081644_9958,1,S000W,00000W,00000W,0000W,west,-1
20250419_081644_9958,2,0000W,00000W,S00000W,000W,west,-1
20250419_081644_9958,3,0000W,00000W,SS00000W,00W,south,-1
20250419_081644_9958,4,S0000W,0000W,0000000W,00W,west,-1
20250419_081644_9958,5,00000W,0000W,S0000000W,0W,west,-1
20250419_081644_9958,6,00R00W,0000W,SS0000000W,W,west,-1000
20250419_081646_3553,0,0W,SS000000W,00000W,0000W,south,-1
20250419_081646_3553,1,S0W,0000000W,00000W,0000W,west,-1
20250419_081646_3553,2,00W,0000000W,S00000W,000W,south,-1
20250419_081646_3553,3,S00W,000000W,000000W,G00W,south,-1
20250419_081646_3553,4,SS00W,00000W,000000W,000W,west,-1
20250419_081646_3553,5,G000W,00000W,S000000W,00W,south,-1
20250419_081646_3553,6,SG000W,0000W,0000000W,00W,south,-1
20250419_081646_3553,7,SSG000W,000W,0000000W,00W,south,-1
20250419_081646_3553,8,SS0G000W,00W,00000R0W,00W,west,-1
20250419_081646_3553,9,0000000W,00W,S00000R0W,0W,west,-1
20250419_081646_3553,10,0000000W,00W,SS00000R0W,W,west,-1000
20250419_081648_2873,0,0W,SS000000W,00000W,G000W,south,-1
20250419_081648_2873,1,S0W,0000000W,00000W,0000W,west,-1
20250419_081648_2873,2,G0W,000R000W,S00000W,000W,south,-1
20250419_081648_2873,3,SG0W,00R000W,000000W,000W,west,-1
20250419_081648_2873,4,000W,000000W,S000000W,00W,south,-1
20250419_081648_2873,5,S000W,00000W,0000000W,00W,west,-1
20250419_081648_2873,6,0000W,00000W,S0000000W,0W,west,-1
20250419_081648_2873,7,0000W,00000W,SS0000000W,W,south,-1
20250419_081648_2873,8,S0000W,0000W,000000000W,W,west,-1000
20250419_081650_6971,0,000W,000000W,SS000000W,GW,south,-1
20250419_081650_6971,1,S000W,00000W,00000000W,0W,west,-1
20250419_081650_6971,2,G000W,00000W,S00000000W,W,south,-1
20250419_081650_6971,3,SG000W,0000W,000000000W,W,west,-1000
20250419_081650_9062,0,R000W,00000W,0000W,SS000W,west,-1
20250419_081650_9062,1,0000W,00000W,S0000W,0000W,west,-1
20250419_081650_9062,2,0000W,00G00W,SS0000W,000W,south,-1
20250419_081650_9062,3,S0000W,0G00W,000000W,000W,south,-1
20250419_081650_9062,4,SS0000W,G00W,000000W,000W,south,500
20250419_081650_9062,5,SS00000W,00W,000000W,000W,south,-1
20250419_081650_9062,6,SSSG0000W,0W,000000W,000W,south,-1
20250419_081650_9062,7,SSS0G0000W,W,000000W,000W,south,-1000
20250419_081652_7553,0,00W,SS00000W,G00000W,000W,south,-1
20250419_081652_7553,1,S00W,000000W,000000W,000W,west,-1
20250419_081652_7553,2,000W,000000W,S000000W,00W,south,-1
20250419_081652_7553,3,S000W,00000W,0000000W,00W,west,-1
20250419_081652_7553,4,0000W,00000W,S0000000W,0W,west,-1
20250419_081652_7553,5,0000W,00000W,SS0000000W,W,south,-1
20250419_081652_7553,6,S0000W,0000W,000000000W,W,west,-1000
20250419_081653_1608,0,0000W,SS000W,0000W,00000W,west,-1
20250419_081653_1608,1,0000W,00000W,S0000W,0000W,west,-1
20250419_081653_1608,2,0000W,00000W,SS0000W,000W,north,-1
20250419_081653_1608,3,000W,S00000W,00000RW,000W,west,-1
20250419_081653_1608,4,000W,000000W,S00000RW,00W,west,-1
20250419_081653_1608,5,000W,000000W,SS00000RW,0W,west,-1
20250419_081653_1608,6,000W,000000W,SS000000RW,W,west,-1000
20250419_081655_4109,0,00000W,0000W,GW,SS000000W,south,-1
20250419_081655_4109,1,S00000W,000W,0W,00000000W,west,-1
20250419_081655_4109,2,000000W,000W,S0W,0000000W,west,-1
20250419_081655_4109,3,000000W,000W,SS0W,000000W,west,-1
20250419_081655_4109,4,0000R0W,000W,SS00W,00000W,west,-1
20250419_081655_4109,5,000000W,000W,SS000W,0000W,north,-1
20250419_081655_4109,6,00000W,S000W,0000GW,0000W,west,-1
20250419_081655_4109,7,00000W,0000W,S0000GW,000W,west,-1
20250419_081655_4109,8,00000W,0000W,SS0000GW,00W,west,-1
20250419_081655_4109,9,00000W,0000W,SS00000GW,0W,west,-1
20250419_081655_4109,10,0G000W,0000W,SS000000GW,W,west,-1000
20250419_081657_7433,0,000W,G00000W,SS00000W,00W,north,-1
20250419_081657_7433,1,00W,SG00000W,0000000W,00W,south,-1
20250419_081657_7433,2,0W,SSG00000W,0000000W,00W,south,-1
20250419_081657_7433,3,W,SS0G00000W,0000000W,00W,south,-1000
20250419_081658_8272,0,00000W,0000W,SS00000W,0GW,north,-1
20250419_081658_8272,1,0000W,S0000W,0000000W,00W,west,-1
20250419_081658_8272,2,0000W,00000W,S0000000W,0W,west,-1
20250419_081658_8272,3,0R00W,G0000W,SS0000000W,W,south,500
20250419_081658_8272,4,S0R00W,0000W,000000000W,W,west,-1000
20250419_081659_9417,0,0000W,00000W,00W,SS00000W,north,-1
20250419_081659_9417,1,000W,S00000W,00W,0000000W,west,-1
20250419_081659_9417,2,G00W,000000W,S00W,000000W,north,500
20250419_081659_9417,3,00W,S000000W,000W,00G000W,south,-1
20250419_081659_9417,4,0W,SS000000W,000W,00000GW,north,-1
20250419_081659_9417,5,W,SSS000000W,000W,000000W,south,-1000
20250419_081700_6047,0,000W,SS00G0W,000W,000000W,south,-1
20250419_081700_6047,1,S000W,000G0W,000W,000000W,west,-1
20250419_081700_6047,2,0000W,00000W,S000W,00000W,west,-1
20250419_081700_6047,3,0000W,00000W,SS000W,0000W,south,-1
20250419_081700_6047,4,S0000W,0000W,00000W,0000W,west,-1
20250419_081700_6047,5,00000W,0000W,S00000W,000W,west,-1
20250419_081700_6047,6,00000W,0000W,SS00000W,00W,north,-1
20250419_081700_6047,7,0000W,S0000W,0000000W,00W,west,-1
20250419_081700_6047,8,0000W,00000W,S0000000W,0W,west,-1
20250419_081700_6047,9,0000W,00000W,SS0000000W,W,west,-1000
20250419_081702_9430,0,0000W,00000W,000W,SS000GW,west,-1
20250419_081702_9430,1,0000W,00000W,S000W,0000GW,west,-1
20250419_081702_9430,2,0000W,000G0W,SS000W,000GW,west,-1
20250419_081702_9430,3,0000W,00000W,SS0000W,00GW,north,-1
20250419_081702_9430,4,000W,S00000W,000000W,000W,north,-1
20250419_081702_9430,5,00W,SS00000W,000000W,00RW,west,-1
20250419_081702_9430,6,00W,0000000W,S000000W,0RW,west,-1
20250419_081702_9430,7,00W,0000000W,SS000000W,RW,west,-100
20250419_081702_9430,8,00W,0G00000W,SS0000000W,W,south,-1
20250419_081702_9430,9,S00W,G00000W,000000000W,W,south,500
20250419_081702_9430,10,S000W,00000W,00000000RW,W,west,-1000
20250419_081704_4778,0,00000W,0000W,0000W,SS000W,south,-1
20250419_081704_4778,1,S00000W,000W,0000W,00000W,west,-1
20250419_081704_4778,2,000000W,000W,S0000W,0000W,west,-1
20250419_081704_4778,3,000000W,000W,SS0000W,000W,south,-1
20250419_081704_4778,4,S000000W,00W,000000W,G00W,south,-1
20250419_081704_4778,5,SS000000W,0W,000000W,000W,south,-1
20250419_081704_4778,6,SS0000000W,W,000000W,0R0W,west,-1
20250419_081704_4778,7,0G0000000W,W,S000000W,R0W,north,-1
20250419_081704_4778,8,G0000000W,SW,0000000W,00W,south,500
20250419_081704_4778,9,0000000W,SSW,0000000W,00W,north,-1
20250419_081704_4778,10,000000W,SSSW,0000000W,00W,south,-1
20250419_081704_4778,11,00000W,SSS0W,0000G00W,00W,north,-1
20250419_081704_4778,12,0000W,SSS00W,0000000W,00W,south,-1
20250419_081704_4778,13,000W,SSS000W,0000000W,00W,south,-1
20250419_081704_4778,14,00W,SSS0000W,0000000W,00W,south,-1
20250419_081704_4778,15,0W,SSS00000W,0000000W,00W,south,-1
20250419_081704_4778,16,W,SSS000000W,000G000W,00W,south,-1000
20250419_081707_1888,0,000000W,000W,SS00000W,00W,south,-1
20250419_081707_1888,1,S000000W,00W,0000000W,0GW,north,-1
20250419_081707_1888,2,SS000000W,0W,0000000W,00W,south,-1
20250419_081707_1888,3,SS0000000W,W,0000000W,00W,north,-1000
20250419_081708_8605,0,0000W,00000W,00G0W,SS000W,north,-1
20250419_081708_8605,1,000W,S00000W,0000W,000G0W,north,-1
20250419_081708_8605,2,00W,SS00000W,0000W,00000W,south,-1
20250419_081708_8605,3,0W,SS000000W,0000W,00000W,west,-1
20250419_081708_8605,4,0W,0000000RW,S0000W,0000W,west,-1
20250419_081708_8605,5,0W,00000000W,SS0000W,000W,north,-1
20250419_081708_8605,6,W,S00000000W,000000W,000W,west,-1
20250419_081708_8605,7,W,000000000W,S000000W,00W,west,-1
20250419_081708_8605,8,W,00G000000W,SS000000W,0W,south,-1
20250419_081708_8605,9,SW,0G000000W,00000000W,0W,south,-1
20250419_081708_8605,10,SSW,G000000W,00000000W,0W,north,500
20250419_081708_8605,11,SS0W,000000W,00000000W,0W,west,-1
20250419_081708_8605,12,0G0W,000000W,S00000000W,W,north,-1
20250419_081708_8605,13,G0W,S000000W,S00000000W,W,north,500
20250419_081708_8605,14,0W,SS000000W,000000000W,W,north,-1
20250419_081708_8605,15,W,SSS000000W,000000000W,W,south,-1000
20250419_081711_2657,0,0000W,SS000W,000W,00000GW,west,-1
20250419_081711_2657,1,0000W,000R0W,S000W,0000GW,west,-1
20250419_081711_2657,2,0000W,00000W,SS000W,000GW,west,-1
20250419_081711_2657,3,0000W,00000W,SS0000W,00GW,north,-1
20250419_081711_2657,4,000W,S00000W,000000W,000W,south,-1
20250419_081711_2657,5,00W,SS00000W,000000W,000W,south,-1
20250419_081711_2657,6,0W,SS000000W,0000G0W,000W,north,-1
20250419_081711_2657,7,W,SS0000000W,000000W,000W,west,-1
20250419_081711_2657,8,W,000000000W,S000000W,00W,west,-1
20250419_081711_2657,9,W,000000000W,SS000000W,0W,south,-1
20250419_081711_2657,10,SW,00000000W,000000G0W,0W,west,-1
20250419_081711_2657,11,0W,00G00000W,S000000G0W,W,west,-1000
20250419_081713_2129,0,00W,SS00000W,00000W,0000W,south,-1
20250419_081713_2129,1,S00W,000000W,00000W,0000W,west,-1
20250419_081713_2129,2,000W,000000W,S00000W,000W,south,-1
20250419_081713_2129,3,S000W,00000W,000000W,000W,west,-1
20250419_081713_2129,4,0000W,00000W,S000000W,00W,west,-1
20250419_081713_2129,5,0000W,00000W,SS000000W,0W,south,-1
20250419_081713_2129,6,S0000W,0000W,00000000W,0W,west,-1
20250419_081713_2129,7,00000W,0000W,S00000000W,W,west,-1000
20250419_081715_6148,0,0000W,00000W,0W,SS000000W,south,-1
20250419_081715_6148,1,S0000W,0000W,0W,00000000W,west,-1
20250419_081715_6148,2,00000W,00R0W,S0W,0000000W,west,-1
20250419_081715_6148,3,000G0W,0000W,SS0W,000000W,west,-1
20250419_081715_6148,4,00000W,0000W,SS00W,00000W,west,-1
20250419_081715_6148,5,00000W,0000W,SS000W,0000W,south,-1
20250419_081715_6148,6,S00000W,000W,00000W,0000W,south,-1
20250419_081715_6148,7,SS00000W,00W,00000W,0000W,south,-1
20250419_081715_6148,8,SS000000W,0W,00R00W,0000W,west,-1
20250419_081715_6148,9,00000000W,0W,S00R00W,000W,west,-1
20250419_081715_6148,10,00000000W,0W,SS00R00W,00W,west,-1
20250419_081715_6148,11,00000000W,0W,SS000R00W,0W,west,-1
20250419_081715_6148,12,00000000W,GW,SS0000R00W,W,south,500
20250419_081715_6148,13,S00000000W,W,000000000W,W,north,-1000
20250419_081718_7330,0,00000W,0000W,SS00000W,00W,south,-1
20250419_081718_7330,1,S00000W,000W,0000000W,00W,south,-1
20250419_081718_7330,2,SS00000W,00W,0000000W,00W,north,-1
20250419_081718_7330,3,SS000000W,0W,0000000W,00W,south,-1
20250419_081718_7330,4,SS0000000W,W,0000000W,0GW,south,-1000
20250419_081719_8998,0,000W,SS0000W,0000W,0000GW,north,-1
20250419_081719_8998,1,S000W,00000W,0000W,00000W,west,-1
20250419_081719_8998,2,0000W,00000W,S0000W,0000W,west,-1
20250419_081719_8998,3,0000W,00000W,SS0000W,000W,south,-1
20250419_081719_8998,4,S0000W,0000W,000000W,000W,north,-1
20250419_081719_8998,5,SS0000W,000W,000000W,000W,south,-1
20250419_081719_8998,6,SS00000W,00W,000000W,000W,south,-1
20250419_081719_8998,7,SS000000W,0W,000000W,000W,south,-1
20250419_081719_8998,8,SS0000000W,W,000G00W,000W,south,-1000
20250419_081721_3196,0,0R00W,00000W,0W,SS000000W,west,-1
20250419_081721_3196,1,0000W,00000W,S0W,0000000W,west,-1
20250419_081721_3196,2,0000W,00000W,SS0W,000000W,west,-1
20250419_081721_3196,3,0000W,00000W,SS00W,00000W,west,-1
20250419_081721_3196,4,0000W,000G0W,SS000W,0000W,south,-1
20250419_081721_3196,5,S0000W,00G0W,00000W,G000W,north,-1
20250419_081721_3196,6,SS0000W,0G0W,00000W,0000W,south,-1
20250419_081721_3196,7,SS00000W,G0W,00000W,0000W,north,500
20250419_081721_3196,8,SS000000W,0W,00000W,0000W,south,-1
20250419_081721_3196,9,SSS000000W,W,00000W,0000W,south,-1000
20250419_081722_6942,0,G000W,00000W,SS0000W,000W,south,-1
20250419_081722_6942,1,SG000W,0000W,000000W,000W,south,-1
20250419_081722_6942,2,SSG000W,000W,000000W,000W,north,-1
20250419_081722_6942,3,SS0G000W,00W,000000W,000W,south,-1
20250419_081722_6942,4,SS00G000W,0W,000000W,000W,north,-1
20250419_081722_6942,5,SS000G000W,W,000000W,000W,west,-1
20250419_081722_6942,6,000000000W,W,S000000W,00W,west,-1
20250419_081722_6942,7,00000R000W,W,SS000000W,0W,west,-1
20250419_081722_6942,8,00000G000W,W,SS0000000W,W,south,-1000
20250419_081724_4071,0,0W,SS000000W,00000GW,000W,south,-1
20250419_081724_4071,1,S0W,0000000W,000000W,0R0W,west,-1
20250419_081724_4071,2,00W,0000000W,S000000W,R0W,south,-1
20250419_081724_4071,3,S00W,000000W,0000000W,00W,south,-1
20250419_081724_4071,4,SS00W,00000W,00000G0W,00W,south,-1
20250419_081724_4071,5,SS000W,0000W,0000000W,00W,south,-1
20250419_081724_4071,6,SS0000W,000W,0000000W,00W,south,-1
20250419_081724_4071,7,SS00000W,00W,0000000W,00W,south,-1
20250419_081724_4071,8,SS000000W,0W,0000000W,00W,south,-1
20250419_081724_4071,9,SS0000000W,W,0000000W,00W,south,-1000
20250419_081726_2182,0,0W,SS00R000W,000W,000000W,north,-1
20250419_081726_2182,1,S0W,000R000W,000W,000000W,west,-1
20250419_081726_2182,2,00W,0000000W,S000W,00000W,south,-1
20250419_081726_2182,3,S00W,000000W,000GW,00000W,south,-1
20250419_081726_2182,4,SS00W,00000W,0000W,00000W,south,-1
20250419_081726_2182,5,SS000W,0000W,0000W,00000W,south,-1
20250419_081726_2182,6,SS0000W,000W,R000W,00000W,west,-1
20250419_081726_2182,7,000000W,000W,SR000W,0000W,west,-1
20250419_081726_2182,8,000000W,000W,SSR000W,000W,south,-1
20250419_081726_2182,9,S000000W,00W,000000W,000W,south,-1
20250419_081726_2182,10,SS000000W,0W,000000W,00GW,south,-1
20250419_081726_2182,11,SS0000000W,W,000000W,000W,south,-1000
20250419_081729_8757,0,000000W,000W,SS000000W,0W,south,-1
20250419_081729_8757,1,S000000W,00W,00000G00W,0W,north,-1
20250419_081729_8757,2,SS000000W,0W,000000R0W,0W,west,-1
20250419_081729_8757,3,00000000W,0W,S000000R0W,W,west,-1000
20250419_081729_3264,0,00000W,0000W,00W,SS00000W,south,-1
20250419_081729_3264,1,S00000W,000W,00W,0000000W,south,-1
20250419_081729_3264,2,SS00000W,00W,0RW,0000000W,south,-1
20250419_081729_3264,3,SS000000W,0W,00W,0000000W,south,-1
20250419_081729_3264,4,SS0000000W,W,00W,0000000W,south,-1000
20250419_081730_8755,0,00000W,0000W,00W,SS00000W,north,-1
20250419_081730_8755,1,0000W,S0000W,00W,0000000W,north,-1
20250419_081730_8755,2,000W,SS0000W,00W,000R000W,north,-1
20250419_081730_8755,3,00W,SS00000W,00W,0000000W,north,-1
20250419_081730_8755,4,0W,SS000000W,00W,G000000W,north,-1
20250419_081730_8755,5,W,SS0000000W,00W,0000000W,north,-1000
20250419_081732_7903,0,000W,000000W,0W,SS000R00W,north,-1
20250419_081732_7903,1,00W,S000000W,0W,00000000W,north,-1
20250419_081732_7903,2,0W,SS000000W,0W,00000000W,north,-1
20250419_081732_7903,3,W,SS0000000W,0W,0000000GW,north,-1000
20250419_081732_6426,0,G00W,00R000W,0W,SS000000W,north,500
20250419_081732_6426,1,00W,S00R000W,0W,00000000W,north,-1
20250419_081732_6426,2,0W,SS00R00GW,0W,00000000W,north,-1
20250419_081732_6426,3,W,SSS00R00GW,0W,00000000W,north,-1000
20250419_081733_1003,0,00000W,0000W,0W,SS000000W,north,-1
20250419_081733_1003,1,0000W,S0000W,0W,00000000W,north,-1
20250419_081733_1003,2,000W,SS0000W,0W,00000G00W,north,-1
20250419_081733_1003,3,00W,SS00000W,0W,00000000W,north,-1
20250419_081733_1003,4,0W,SS000000W,0W,000G0000W,north,-1
20250419_081733_1003,5,W,SS0000000W,0W,00000000W,north,-1000
20250419_081734_5136,0,000W,000000W,SS0000W,000W,north,-1
20250419_081734_5136,1,00W,S000000W,000000W,G00W,north,-1
20250419_081734_5136,2,0W,SS000000W,000000W,000W,north,-1
20250419_081734_5136,3,W,SS0000000W,000000W,R00W,north,-1000
20250419_081735_5333,0,0000W,0000GW,0000W,SS000W,north,-1
20250419_081735_5333,1,000W,S0000GW,0000W,00000W,north,-1
20250419_081735_5333,2,00W,SS0000GW,0000W,00000W,south,-1
20250419_081735_5333,3,0W,SS00000GW,0000W,00000W,south,-1
20250419_081735_5333,4,W,SS000000GW,0000W,00000W,north,-1000
20250419_081736_8982,0,0000W,0000RW,00W,SS00000W,north,-1
20250419_081736_8982,1,000W,S0000RW,00W,0000000W,north,-1
20250419_081736_8982,2,00W,SS0000RW,00W,00G0000W,north,-1
