game_id,turn,north_view,south_view,east_view,west_view,action,reward
20250419_065847_4779,43,0W,00000000W,0W,SG000000W,west,-1
20250419_065847_4779,44,0W,00000000W,W,SSG000000W,south,-1
20250419_065847_4779,45,S0W,0000000W,W,000000000W,west,-1
20250419_065847_4779,46,S0W,0000000W,SW,00000000W,east,-1
20250419_065847_4779,47,00W,0000000W,SSW,0000000W,west,-1
20250419_065847_4779,48,G0W,0000000W,SSSW,000000W,east,-1
20250419_065847_4779,49,00W,0000000W,SSS0W,00000W,east,-1
20250419_065847_4779,50,00W,G000000W,SSS00W,0000W,north,-1
20250419_065847_4779,51,0W,SG000000W,0G000W,0000W,south,-1
20250419_065847_4779,52,W,SSG000000W,00000W,0R00W,north,-1000
20250419_065855_8367,0,00000W,0000W,0W,SS000000W,north,-1
20250419_065855_8367,1,0000W,S0000W,0W,0G000000W,east,-1
20250419_065855_8367,2,0G00W,00000W,W,S0G000000W,north,-1
20250419_065855_8367,3,G00W,S00000W,W,000000000W,west,-1
20250419_065855_8367,4,000W,000000W,SW,00000000W,south,-1
20250419_065855_8367,5,S000W,00000W,0W,0G000000W,west,-1
20250419_065855_8367,6,0000W,00000W,S0W,G000000W,south,-1
20250419_065855_8367,7,S0000W,0000W,00W,0000000W,west,-1
20250419_065855_8367,8,G0000W,0000W,S00W,000000W,north,500
20250419_065855_8367,9,0000W,S0000W,000W,000000W,east,-1
20250419_065855_8367,10,0G00W,S0000W,00W,S000000W,north,-1
20250419_065855_8367,11,G00W,S00000W,00W,0000000W,north,500
20250419_065855_8367,12,00W,SS00000W,0GW,0000R00W,north,-1
20250419_065855_8367,13,0W,SSS00000W,00W,0000000W,north,-1
20250419_065855_8367,14,W,SSSS00000W,00W,0000000W,east,-1
20250419_065855_8367,15,W,000000000W,0W,S0000000W,north,-1000
20250419_065858_3280,0,0000W,SS000W,0G000W,0000W,south,-1
20250419_065858_3280,1,S0000W,0000W,00000W,R000W,south,-1
20250419_065858_3280,2,SS0000W,000W,00000W,0000W,north,-1
20250419_065858_3280,3,SS00000W,00W,00000W,0000W,north,-1
20250419_065858_3280,4,SS000000W,0W,00000W,0000W,south,-1
20250419_065858_3280,5,SS0000000W,W,00000W,0000W,east,-1
20250419_065858_3280,6,000000G00W,W,0000W,S0000W,south,-1000
20250419_065900_7628,0,000000W,000W,00W,SS00000W,south,-1
20250419_065900_7628,1,S000000W,00W,00W,0000000W,east,-1
20250419_065900_7628,2,0000000W,0GW,0W,S0000000W,north,-1
20250419_065900_7628,3,000000W,S0GW,0W,00000000W,south,-1
20250419_065900_7628,4,00000W,SS0GW,0W,00000000W,west,-1
20250419_065900_7628,5,00000W,0000W,S0W,0000000W,south,-1
20250419_065900_7628,6,S00000W,000W,00W,0000000W,east,-1
20250419_065900_7628,7,000000W,00GW,0W,S0000000W,south,-1
20250419_065900_7628,8,S000000W,0GW,0W,00000000W,west,-1
20250419_065900_7628,9,0000000W,00W,S0W,0000000W,west,-1
20250419_065900_7628,10,0000000W,00W,SS0W,000000W,south,-1
20250419_065900_7628,11,S0000000W,0W,000W,000000W,west,-1
20250419_065900_7628,12,00000000W,0W,S000W,00000W,east,-1
20250419_065900_7628,13,00000000W,0W,SS000W,0000W,south,-1
20250419_065900_7628,14,S00000000W,W,000G0W,0000W,south,-1000
20250419_065902_3238,0,00G000W,000W,000W,SS0000W,south,-1
20250419_065902_3238,1,S00G000W,00W,000W,0000GRW,east,-1
20250419_065902_3238,2,0000000W,00W,00W,S0000GRW,east,-1
20250419_065902_3238,3,0000000W,00W,0W,SS0000GRW,west,-1
20250419_065902_3238,4,0000000W,00W,W,SS00000GRW,east,-1000
20250419_065904_5676,0,000W,SS0000W,000000W,000W,west,-1
20250419_065904_5676,1,000W,000000W,S000000W,00W,east,-1
20250419_065904_5676,2,000W,000000W,SS000000W,0W,west,-1
20250419_065904_5676,3,000W,000000W,SS0000000W,W,east,-1000
20250419_065906_6234,0,0R0W,SS0000W,000000W,000W,west,-1
20250419_065906_6234,1,000W,000000W,S000000W,00W,north,-1
20250419_065906_6234,2,00W,S000000W,0000000W,00W,north,-1
20250419_065906_6234,3,0W,SS000000W,R000000W,00W,east,-100
20250419_065906_6234,4,0W,00000000W,000000W,S00W,south,-1
20250419_065906_6234,5,S0W,00R0000W,000000W,000W,west,-1
20250419_065906_6234,6,00W,0000000W,S000000W,00W,east,-1
20250419_065906_6234,7,00W,0000000W,S0000000W,0W,south,-1
20250419_065906_6234,8,S00W,000000W,00000000W,0W,west,-1
20250419_065906_6234,9,000W,000000W,S00000000W,W,west,-1000
20250419_065908_2476,0,000000W,000W,000W,SS0000W,west,-1
20250419_065908_2476,1,000000W,000W,S000W,00000W,east,-1
20250419_065908_2476,2,000000W,000W,SS000W,0000W,west,-1
20250419_065908_2476,3,000R00W,000W,SS0000W,000W,west,-1
20250419_065908_2476,4,00G00GW,000W,SS00000W,00W,east,-1
20250419_065908_2476,5,000000W,000W,SS000000W,0W,north,-1
20250419_065908_2476,6,00000W,S000W,00000000W,0W,east,-1
20250419_065908_2476,7,0G00GW,0000W,0000000W,S0W,west,-1
20250419_065908_2476,8,00R00W,0000W,000000W,SS0W,west,-1
20250419_065908_2476,9,00000W,0000W,00000W,SS00W,west,-1
20250419_065908_2476,10,00000W,0000W,0000W,SS000W,south,-1
20250419_065908_2476,11,S00000W,000W,0000W,00000W,north,-1
20250419_065908_2476,12,SS00000W,00W,0000W,00000W,west,-1
20250419_065908_2476,13,0000000W,00W,S0000W,0000W,north,-1
20250419_065908_2476,14,000000W,S00W,00000W,0000W,north,-1
20250419_065908_2476,15,00000W,SS00W,00000W,0000W,east,-1
20250419_065908_2476,16,00000W,0000W,0000W,S0000W,east,-1
20250419_065908_2476,17,00000W,0000W,000W,SS0000W,south,-1
20250419_065908_2476,18,S00000W,000W,000W,000000W,east,-1
20250419_065908_2476,19,000000W,000W,00W,S000000W,south,-1
20250419_065908_2476,20,S000000W,00W,00W,0000000W,east,-1
20250419_065908_2476,21,0000000W,00W,0W,S0000000W,north,-1
20250419_065908_2476,22,000000W,S00W,0W,00000000W,west,-1
20250419_065908_2476,23,000000W,000W,S0W,0000000W,west,-1
20250419_065908_2476,24,000000W,000W,SS0W,000000W,north,-1
20250419_065908_2476,25,00000W,S000W,000W,000000W,north,-1
20250419_065908_2476,26,0000W,SS000W,000W,000000W,west,-1
20250419_065908_2476,27,0000W,00000W,S000W,00000W,north,-1
20250419_065908_2476,28,000W,S00000W,0000W,00G00W,south,-1
20250419_065908_2476,29,00W,SS00000W,0000W,0R000W,west,-1
20250419_065908_2476,30,00W,0000000W,S0000W,R000W,north,-1
20250419_065908_2476,31,0W,S0000000W,00000W,0000W,west,-1
20250419_065908_2476,32,0W,R0000000W,S00000W,000W,south,-100
20250419_065908_2476,33,S0W,0000000W,000000W,000W,west,-1
20250419_065908_2476,34,0GW,G000000W,S000000W,00W,north,-1
20250419_065908_2476,35,GW,SG000000W,0000000W,00W,west,-1
20250419_065908_2476,36,0W,00000000W,S0000000W,0W,west,-1
20250419_065908_2476,37,0W,00000000W,S00000000W,W,north,-1
20250419_065908_2476,38,W,S00000000W,0G0000000W,W,south,-1000
20250419_065913_1218,0,00W,SS00000W,0000W,00000W,south,-1
20250419_065913_1218,1,S00W,000000W,0000W,00000W,north,-1
20250419_065913_1218,2,SS00W,00000W,0000W,00000W,south,-1
20250419_065913_1218,3,SS000W,0000W,0000W,00000W,north,-1
20250419_065913_1218,4,SS0000W,000W,0000W,0G00RW,north,-1
20250419_065913_1218,5,SS00000W,00W,0000W,00000W,west,-1
20250419_065913_1218,6,0000000W,00W,S0000W,0000W,west,-1
20250419_065913_1218,7,G000000W,00W,SS0000W,000W,east,-1
20250419_065913_1218,8,0000000W,00W,SS00000W,00W,west,-1
20250419_065913_1218,9,0000000W,0GW,SS000000W,0W,north,-1
20250419_065913_1218,10,000000W,S0GW,0G000000W,RW,west,-100
20250419_065913_1218,11,000000W,000W,S0G000000W,W,east,-1000
20250419_065916_9912,0,00000W,0000W,000W,SS0000W,north,-1
20250419_065916_9912,1,0000W,S0000W,000W,000000W,west,-1
20250419_065916_9912,2,0000W,00000W,S000W,00000W,east,-1
20250419_065916_9912,3,0000W,00000W,SS000W,0000W,east,-1
20250419_065916_9912,4,0000W,00000W,SS0000W,000W,south,-1
20250419_065916_9912,5,S0000W,0000W,000000W,000W,west,-1
20250419_065916_9912,6,00000W,0000W,S000000W,00W,west,-1
20250419_065916_9912,7,00000W,000RW,SS000000W,0W,east,-1
20250419_065916_9912,8,00G00W,0000W,SS0000000W,W,east,-1000
20250419_065918_4239,0,00G00W,0000W,SS00000W,00W,south,-1
20250419_065918_4239,1,S00G00W,000W,0000000W,00W,south,-1
20250419_065918_4239,2,SS00G00W,00W,0000000W,00W,north,-1
20250419_065918_4239,3,SS000G00W,0W,00000G0W,00W,south,-1
20250419_065918_4239,4,SS0000G00W,W,0000000W,00W,west,-1
20250419_065918_4239,5,000000000W,W,S0000000W,0W,west,-1
20250419_065918_4239,6,000000000W,W,SS0000000W,W,north,-1
20250419_065918_4239,7,00000000W,SW,0000000G0W,W,east,-1
20250419_065918_4239,8,00000000W,0W,000000G0W,SW,east,-1
20250419_065918_4239,9,00000G00W,0W,00000G0W,SSW,south,-1
20250419_065918_4239,10,S00000G00W,W,0000000W,00W,north,-1000
20250419_065920_2048,0,00000W,0000W,000W,SS00G0W,north,-1
20250419_065920_2048,1,0000W,S0000W,000W,000000W,east,-1
20250419_065920_2048,2,0000W,000R0W,00W,S000000W,north,-1
20250419_065920_2048,3,000W,S000R0W,00W,00000G0W,west,-1
20250419_065920_2048,4,000W,000000W,S00W,0000G0W,east,-1
20250419_065920_2048,5,000W,000000W,SS00W,000G0W,east,-1
20250419_065920_2048,6,000W,000000W,SS000W,00G0W,east,-1
20250419_065920_2048,7,000W,000000W,SS0000W,0G0W,west,-1
20250419_065920_2048,8,000W,000000W,SS00000W,G0W,east,500
20250419_065920_2048,9,000W,0G0000W,SS000000W,0W,south,-1
20250419_065920_2048,10,S000W,GG000W,00000000W,0W,south,500
20250419_065920_2048,11,SS000W,G000W,00000000W,0W,south,500
20250419_065920_2048,12,SSS000W,000W,G0000000W,0W,west,-1
20250419_065920_2048,13,000000W,000W,SG0000000W,W,west,-1000
20250419_065923_1859,0,000W,SS0000W,000W,G00000W,west,500
20250419_065923_1859,1,000W,000000W,S000W,00000W,west,-1
20250419_065923_1859,2,000W,000000W,SS000W,0000W,west,-1
20250419_065923_1859,3,000W,000G00W,SSS000W,000W,east,-1
20250419_065923_1859,4,000W,000000W,SSS0000W,00W,west,-1
20250419_065923_1859,5,000W,000000W,SSS00000W,0W,south,-1
20250419_065923_1859,6,S000W,00000W,00000000W,0W,west,-1
20250419_065923_1859,7,0000W,0000RW,S00000000W,W,east,-1000
20250419_065925_2968,0,000W,000000W,0W,SS000000W,east,-1
20250419_065925_2968,1,000W,G00000W,S0W,0000000W,north,-1
20250419_065925_2968,2,00W,SG00000W,00W,00000G0W,north,-1
20250419_065925_2968,3,0W,SSG00000W,00W,0000000W,west,-1
20250419_065925_2968,4,0W,00000000W,S00W,000000W,south,-1
20250419_065925_2968,5,S0W,0000000W,000W,0000G0W,west,-1
20250419_065925_2968,6,00W,0000000W,S000W,000G0W,west,-1
20250419_065925_2968,7,00W,0000000W,SS000W,00G0W,north,-1
20250419_065925_2968,8,0W,S0000000W,00000W,0000W,south,-1
20250419_065925_2968,9,W,SS0000000W,00000W,0000W,south,-1000
20250419_065927_9932,0,000000W,000W,00GW,SS0000W,west,-1
20250419_065927_9932,1,000000W,0G0W,S00GW,00000W,east,-1
20250419_065927_9932,2,000000W,000W,SS00GW,0000W,north,-1
20250419_065927_9932,3,00000W,S000W,00000W,0000W,west,-1
20250419_065927_9932,4,00000W,0000W,S00000W,000W,north,-1
20250419_065927_9932,5,0000W,S0000W,000000W,000W,east,-1
20250419_065927_9932,6,0000W,00000W,00000W,S000W,east,-1
20250419_065927_9932,7,0000W,000G0W,0000W,SS000W,south,-1
20250419_065927_9932,8,S0000W,00G0W,0000W,00000W,south,-1
20250419_065927_9932,9,SS0000W,0G0W,000GW,00000W,south,-1
20250419_065927_9932,10,SS00000W,G0W,0000W,00000W,north,500
20250419_065927_9932,11,SS000000W,0W,0R00W,00000W,west,-1
20250419_065927_9932,12,00000000W,0W,S0R00W,0000W,west,-1
20250419_065927_9932,13,00000000W,0W,SS0R00W,000W,south,-1
20250419_065927_9932,14,S00000000W,W,000000W,000W,south,-1000
20250419_065930_2322,0,000R00W,000W,SS0000W,000W,east,-1
20250419_065930_2322,1,000000W,000W,00000W,S000W,west,-1
20250419_065930_2322,2,000000W,000W,0000W,SS000W,south,-1
20250419_065930_2322,3,S000000W,00W,0000W,00000W,south,-1
20250419_065930_2322,4,SS000000W,0W,0000W,00000W,south,-1
20250419_065930_2322,5,SS0000000W,W,0000W,00000W,south,-1000
20250419_065932_3059,0,0000W,00000W,SS000W,0000W,east,-1
20250419_065932_3059,1,0000W,G0000W,0000W,S0000W,west,-1
20250419_065932_3059,2,0000W,00000W,000W,SS0000W,east,-1
20250419_065932_3059,3,0000W,00000W,00W,SS00000W,south,-1
20250419_065932_3059,4,S0000W,0000W,00W,0G00000W,south,-1
20250419_065932_3059,5,SS0000W,000W,00W,0000000W,west,-1
20250419_065932_3059,6,000000W,000W,S00W,000000W,south,-1
20250419_065932_3059,7,S000000W,00W,000W,000000W,west,-1
20250419_065932_3059,8,0G00000W,00W,S000W,00000W,north,-1
20250419_065932_3059,9,G00000W,S00W,0000W,00000W,east,-1
20250419_065932_3059,10,000000W,000W,000W,S00000W,east,-1
20250419_065932_3059,11,000000W,000W,00W,SS00000W,west,-1
20250419_065932_3059,12,000000W,000W,0W,SS000000W,north,-1
20250419_065932_3059,13,00000W,S000W,0W,00G00000W,south,-1
20250419_065932_3059,14,0000W,SS000W,0W,00000000W,north,-1
20250419_065932_3059,15,000W,SS0000W,0W,00000000W,west,-1
20250419_065932_3059,16,000W,000000W,S0W,0000000W,north,-1
20250419_065932_3059,17,00W,S000000W,0GW,0000000W,west,-1
20250419_065932_3059,18,00W,0000000W,S0GW,000000W,north,-1
20250419_065932_3059,19,0W,S0000000W,000W,000000W,west,-1
20250419_065932_3059,20,0W,000G0000W,S000W,00000W,west,-1
20250419_065932_3059,21,0W,00000000W,SS000W,0000W,north,-1
20250419_065932_3059,22,W,S00000000W,00000W,00R0W,north,-1000
20250419_065935_7755,0,000000W,000W,SS000000W,0W,west,-1
20250419_065935_7755,1,000000W,000W,0000000W,S0W,south,-1
20250419_065935_7755,2,S000000W,00W,0000000W,00W,west,-1
20250419_065935_7755,3,0000000W,00W,S0000000W,0W,north,-1
20250419_065935_7755,4,000000W,S00W,00000000W,0W,west,-1
20250419_065935_7755,5,000000W,000W,S00000000W,W,east,-1000
20250419_065937_2760,0,000W,000000W,SS0000W,G00W,south,-1
20250419_065937_2760,1,S000W,00000W,000000W,000W,south,-1
20250419_065937_2760,2,SS000W,0000W,000000W,0R0W,east,-1
20250419_065937_2760,3,00000W,0000W,00000W,S0R0W,east,-1
20250419_065937_2760,4,000G0W,0000W,0000W,SS0R0W,east,-1
20250419_065937_2760,5,00000W,0000W,000W,SS00R0W,east,-1
20250419_065937_2760,6,00000W,0000W,00W,SS000R0W,west,-1
20250419_065937_2760,7,00000W,0000W,0W,SS0000R0W,south,-1
20250419_065937_2760,8,S00000W,000W,0W,00000000W,west,-1
20250419_065937_2760,9,000000W,000W,S0W,0000000W,north,-1
20250419_065937_2760,10,00000W,S000W,00W,00000R0W,north,-1
20250419_065937_2760,11,0000W,SS000W,00W,0000000W,east,-1
20250419_065937_2760,12,0000W,00000W,0W,S0000000W,north,-1
20250419_065937_2760,13,000W,S00000W,0W,00000G00W,east,-1
20250419_065937_2760,14,000W,000000W,W,S00000G00W,west,-1000
20250419_065940_4385,0,000W,000000W,000W,SS0000W,south,-1
20250419_065940_4385,1,S000W,00000W,000W,000000W,north,-1
20250419_065940_4385,2,SS000W,0000W,000W,00GG00W,north,-1
20250419_065940_4385,3,SS0000W,000W,000W,000000W,east,-1
20250419_065940_4385,4,000000W,000W,00W,S000000W,north,-1
20250419_065940_4385,5,00000W,S000W,00W,000GG00W,south,-1
20250419_065940_4385,6,0000W,SS000W,00W,0000000W,east,-1
20250419_065940_4385,7,0000W,00000W,0W,S0000000W,south,-1
20250419_065940_4385,8,S0000W,0000W,0W,0000GG00W,south,-1
20250419_065940_4385,9,SS0000W,000W,0W,00000000W,north,-1
20250419_065940_4385,10,SS00000W,00W,0W,00000000W,west,-1
20250419_065940_4385,11,0000000W,00W,S0W,0000000W,east,-1
20250419_065940_4385,12,0000000W,00W,SS0W,000000W,south,-1
20250419_065940_4385,13,S0000000W,0W,000W,000000W,south,-1
20250419_065940_4385,14,SS0000000W,W,00RW,000000W,south,-1000
20250419_065943_4949,0,00W,SS00000W,0000W,00000W,south,-1
20250419_065943_4949,1,S00W,000000W,000GW,00000W,south,-1
20250419_065943_4949,2,SS00W,00000W,0000W,00000W,north,-1
20250419_065943_4949,3,SS000W,0000W,0000W,00000W,east,-1
20250419_065943_4949,4,00000W,0000W,000W,S00000W,south,-1
20250419_065943_4949,5,S00000W,000W,000W,000000W,south,-1
20250419_065943_4949,6,SS00000W,00W,000W,000000W,south,-1
20250419_065943_4949,7,SS000000W,0W,000W,000000W,west,-1
20250419_065943_4949,8,00000000W,0W,S000W,00000W,north,-1
20250419_065943_4949,9,0000000W,S0W,0000W,00000W,west,-1
20250419_065943_4949,10,0000000W,00W,S0000W,0000W,west,-1
20250419_065943_4949,11,0000000W,00W,SS0000W,000W,west,-1
20250419_065943_4949,12,0000000W,00W,SS00000W,00W,south,-1
20250419_065943_4949,13,S0000000W,0W,0000000W,00W,east,-1
20250419_065943_4949,14,00000000W,0W,000000W,S00W,east,-1
20250419_065943_4949,15,00000000W,0W,00000W,SS00W,east,-1
20250419_065943_4949,16,00000000W,0W,0000W,SS000W,north,-1
20250419_065943_4949,17,0000000W,S0W,0000W,00000W,east,-1
20250419_065943_4949,18,0000000W,00W,000W,S00000W,south,-1
20250419_065943_4949,19,S0000000W,0W,000W,000000W,north,-1
20250419_065943_4949,20,SS0000000W,W,000W,000000W,east,-1
20250419_065943_4949,21,000000000W,W,00W,S000000W,west,-1
20250419_065943_4949,22,000000000W,W,0W,SS000000W,east,-1
20250419_065943_4949,23,00000G000W,W,W,SS0000000W,west,-1000
20250419_065946_7038,0,000W,SS0000W,000000W,000W,south,-1
20250419_065946_7038,1,S000W,00000W,000000W,000W,north,-1
20250419_065946_7038,2,SS000W,0000W,R00000W,000W,west,-1
20250419_065946_7038,3,00000W,0000W,SR00000W,00W,east,-1
20250419_065946_7038,4,00000W,0000W,SSR00000W,0W,east,-1
20250419_065946_7038,5,00000W,0000W,SS0R00000W,W,south,-1
20250419_065946_7038,6,S00000W,000W,000000000W,W,north,-1
20250419_065946_7038,7,SS00000W,00W,00000G000W,W,west,-1000
20250419_065948_7325,0,00000W,0000W,0000W,SS000W,south,-1
20250419_065948_7325,1,S00000W,000W,0000W,00000W,north,-1
20250419_065948_7325,2,SS00000W,00W,0000W,0000GW,east,-1
20250419_065948_7325,3,0000000W,00W,000W,S0000GW,west,-1
20250419_065948_7325,4,0000000W,00W,00W,SS0000GW,west,-1
20250419_065948_7325,5,0000000W,00W,0W,SS00000GW,south,-1
20250419_065948_7325,6,S0000000W,0W,GW,00000000W,east,500
20250419_065948_7325,7,00000000W,0W,W,S00000000W,north,-1
20250419_065948_7325,8,0000000W,S0W,W,S0000000GW,north,-1
20250419_065948_7325,9,000000W,SS0W,W,000000000W,south,-1
20250419_065948_7325,10,00000W,SSS0W,W,000000000W,east,-1000
20250419_065951_9636,0,0000W,00000W,000W,SS0000W,north,-1
20250419_065951_9636,1,000W,S00000W,000W,000000W,west,-1
20250419_065951_9636,2,000W,000000W,S000W,00000W,east,-1
20250419_065951_9636,3,000W,000000W,SS000W,0000W,south,-1
20250419_065951_9636,4,S000W,00000W,00000W,0000W,east,-1
20250419_065951_9636,5,0000W,00000W,0000W,S0000W,east,-1
20250419_065951_9636,6,0000W,00000W,000W,SS0000W,south,-1
20250419_065951_9636,7,S0000W,0000W,000W,000000W,south,-1
20250419_065951_9636,8,SS0000W,000W,000W,00000RW,south,-1
20250419_065951_9636,9,SS00000W,00W,000W,000000W,north,-1
20250419_065951_9636,10,SS000000W,0W,000W,000000W,south,-1
20250419_065951_9636,11,SS0000000W,W,000W,000000W,west,-1
20250419_065951_9636,12,000000000W,W,S000W,00000W,east,-1
20250419_065951_9636,13,000000000W,W,SS000W,0000W,east,-1
20250419_065951_9636,14,000000G00W,W,SS0000W,000W,south,-1000
20250419_065954_3350,0,00000W,0000W,0W,SSG00000W,south,-1
20250419_065954_3350,1,S00000W,000W,0W,00000000W,east,-1
20250419_065954_3350,2,000000W,000W,W,S00000000W,east,-1000
20250419_065955_4038,0,000W,000000W,000W,SS0000W,north,-1
20250419_065955_4038,1,00W,S000000W,000W,G00000W,north,-1
20250419_065955_4038,2,0W,SS000000W,000W,R00000W,north,-1
20250419_065955_4038,3,W,SS0000000W,000W,000G00W,north,-1000
20250419_065956_3428,0,000000W,000W,SS000W,0000W,south,-1
20250419_065956_3428,1,S000000W,00W,0G000W,00R0W,north,-1
20250419_065956_3428,2,SS000000W,0W,00000W,0000W,south,-1
20250419_065956_3428,3,SS0000000W,W,00000W,0000W,south,-1000
20250419_065958_7489,0,0000W,SS000W,000W,000000W,west,-1
20250419_065958_7489,1,0000W,00000W,S000W,00000W,south,-1
20250419_065958_7489,2,S0000W,0000W,0000W,00000W,north,-1
20250419_065958_7489,3,SS0000W,000W,0000W,00000W,south,-1
20250419_065958_7489,4,SS00000W,00W,0000W,000G0W,west,-1
20250419_065958_7489,5,0000000W,00W,S0000W,00G0W,north,-1
20250419_065958_7489,6,000000W,S00W,00000W,0000W,east,-1
20250419_065958_7489,7,000000W,000W,0000W,S0000W,east,-1
20250419_065958_7489,8,000000W,000W,000W,SS0000W,east,-1
20250419_065958_7489,9,000000W,000W,00W,SS00000W,east,-1
20250419_065958_7489,10,00R000W,0G0W,0W,SS000000W,west,-1
20250419_065958_7489,11,000000W,000W,W,SS0000000W,east,-1000
20250419_070000_7614,0,0000W,SS000W,000000W,000W,west,-1
20250419_070000_7614,1,00R0W,00000W,S000000W,00W,west,-1
20250419_070000_7614,2,0000W,00000W,SS000000W,0W,south,-1
20250419_070000_7614,3,S0000W,0000W,00000000W,0W,west,-1
20250419_070000_7614,4,00000W,0G00W,S00000000W,W,west,-1000
20250419_070002_6415,0,000000W,00GW,SS00GW,0000W,east,-1
20250419_070002_6415,1,000000W,000W,000GW,S0000W,south,-1
20250419_070002_6415,2,S000000W,00W,0000W,00000W,north,-1
20250419_070002_6415,3,SS000000W,0W,0000W,00000W,west,-1
20250419_070002_6415,4,00000000W,GW,S0000W,0000W,south,500
20250419_070002_6415,5,S00000000W,W,00000W,0000W,west,-1
20250419_070002_6415,6,000000000W,W,S00000W,000W,north,-1
20250419_070002_6415,7,00000000W,SW,S0000GW,000W,west,-1
20250419_070002_6415,8,00000000W,0W,S00000GW,00W,south,-1
20250419_070002_6415,9,S00000000W,W,S000000W,00W,east,-1
20250419_070002_6415,10,S00000000W,W,000000W,S00W,south,-1000
20250419_070005_9144,0,00W,SS00000W,0000W,0G000W,south,-1
20250419_070005_9144,1,S00W,000000W,0000W,00R00W,south,-1
20250419_070005_9144,2,SS00W,00000W,0000W,00000W,east,-1
20250419_070005_9144,3,0000W,00000W,000W,S00000W,east,-1
20250419_070005_9144,4,0000W,00000W,00W,SS00000W,west,-1
20250419_070005_9144,5,0000W,00000W,0W,SS000000W,south,-1
20250419_070005_9144,6,S0000W,0000W,0W,00000000W,east,-1
20250419_070005_9144,7,00000W,0000W,W,S00000000W,south,-1
20250419_070005_9144,8,S00000W,000W,W,000000000W,north,-1
20250419_070005_9144,9,SS00000W,00W,W,000000000W,east,-1000
20250419_070007_9855,0,0000W,SS000W,00000W,0000W,south,-1
20250419_070007_9855,1,S0000W,0000W,00000W,0000W,west,-1
20250419_070007_9855,2,00000W,0000W,S00000W,000W,south,-1
20250419_070007_9855,3,S00000W,000W,000000W,000W,west,-1
20250419_070007_9855,4,000R00W,000W,S000000W,00W,north,-1
20250419_070007_9855,5,00R00W,S000W,0000000W,00W,east,-1
20250419_070007_9855,6,00000W,0000W,000000W,S00W,north,-1
20250419_070007_9855,7,0000W,S0000W,000000W,000W,west,-1
20250419_070007_9855,8,0R00W,00000W,S000000W,00W,west,-1
20250419_070007_9855,9,G000W,00000W,SS000000W,0W,south,-1
20250419_070007_9855,10,SG000W,0000W,00000000W,0W,south,-1
20250419_070007_9855,11,SSG000W,000W,00000000W,0W,east,-1
20250419_070007_9855,12,000R00W,000W,0000000W,S0W,west,-1
20250419_070007_9855,13,000000W,000W,000000W,SS0W,south,-1
20250419_070007_9855,14,S000000W,00W,000000W,000W,north,-1
20250419_070007_9855,15,SS000000W,0W,000000W,000W,south,-1
20250419_070007_9855,16,SS0000000W,W,000000W,000W,west,-1
20250419_070007_9855,17,000000R00W,W,S000000W,00W,west,-1
20250419_070007_9855,18,00000G000W,W,SS000000W,0W,south,-1000
20250419_070010_7160,0,0000W,00G00W,SS000000W,0W,south,-1
20250419_070010_7160,1,S0000W,0G00W,00000000W,0W,east,-1
20250419_070010_7160,2,0G000W,0000W,0000000W,S0W,south,-1
20250419_070010_7160,3,S0G000W,000W,0000000W,00W,north,-1
20250419_070010_7160,4,SS0G000W,00W,0R00000W,G0W,east,-1
20250419_070010_7160,5,0000000W,00W,R00000W,SG0W,west,-100
20250419_070010_7160,6,0000000W,00W,00000W,SSG0W,north,-1
20250419_070010_7160,7,000000W,S00W,00000W,0000W,east,-1
20250419_070010_7160,8,000000W,000W,0000W,S0000W,east,-1
20250419_070010_7160,9,000000W,000W,000W,S00000W,east,-1
20250419_070010_7160,10,000000W,000W,00W,S000000W,south,-1
20250419_070010_7160,11,S000000W,00W,00W,00000G0W,west,-1
20250419_070010_7160,12,0000000W,00W,S00W,0000G0W,north,-1
20250419_070010_7160,13,000000W,S00W,000W,000000W,east,-1
20250419_070010_7160,14,000000W,000W,00W,S000000W,south,-1
20250419_070010_7160,15,S000000W,00W,00W,00000G0W,west,-1
20250419_070010_7160,16,0000000W,00W,S00W,0000G0W,west,-1
20250419_070010_7160,17,0000000W,00W,S000W,000G0W,north,-1
20250419_070010_7160,18,000000W,S00W,0000W,00000W,north,-1
20250419_070010_7160,19,00000W,S000W,0000W,00000W,south,-1
20250419_070010_7160,20,0000W,S0000W,0000W,00000W,north,-1
20250419_070010_7160,21,000W,S00000W,0000W,00G00W,west,-1
20250419_070010_7160,22,000W,000000W,S0000W,0G00W,south,-1
20250419_070010_7160,23,S000W,00000W,00000W,0000W,west,-1
20250419_070010_7160,24,0000W,00000W,S00000W,000W,south,-1
20250419_070010_7160,25,S0000W,0000W,000000W,000W,south,-1
20250419_070010_7160,26,S00000W,000W,000000W,000W,west,-1
20250419_070010_7160,27,00G000W,000W,S000000W,00W,north,-1
20250419_070010_7160,28,0G000W,S000W,0000000W,00W,east,-1
20250419_070010_7160,29,00000W,0000W,000000W,S00W,south,-1
20250419_070010_7160,30,S00000W,000W,000000W,000W,north,-1
20250419_070010_7160,31,S000000W,00W,000000W,0G0W,north,-1
20250419_070010_7160,32,S0000000W,0W,000000W,000W,north,-1
20250419_070010_7160,33,S00000000W,W,000000W,000W,east,-1
20250419_070010_7160,34,000000000W,W,00000W,S000W,south,-1000
20250419_070015_5556,0,000000W,000W,SS000000W,0W,north,-1
20250419_070015_5556,1,00000W,S000W,00000000W,0W,north,-1
